t_radio|Air|Akashvani Guwahati Mahabahu|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-guwahati-mahabahu.webp|Assam|https://radio.wavespb.com/live/d1712a1355f27abb/d1712a1355f27abb.m3u8
t_radio|Air|Akashvani Guwahati Pragjyotishpur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-guwahati-pragjyotishpur.webp|Assam|https://radio.wavespb.com/live/c8a130239e27ded0/c8a130239e27ded0.m3u8
t_radio|Air|Akashvani Haflong|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-haflong.webp|Assam|https://radio.wavespb.com/live/0625378643a5d9ba/0625378643a5d9ba.m3u8
t_radio|Air|Akashvani Jorhat|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-jorhat.webp|Assam|https://radio.wavespb.com/live/202fb3b9e2e3f6f1/202fb3b9e2e3f6f1.m3u8
t_radio|Air|Akashvani Nagaon|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-nagaon.webp|Assam|https://radio.wavespb.com/live/f2619d605f469c55/f2619d605f469c55.m3u8
t_radio|Air|Akashvani Silchar|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-silchar.webp|Assam|https://radio.wavespb.com/live/389a55127e012f97/389a55127e012f97.m3u8
t_radio|Air|Akashvani Tezpur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-tezpur.webp|Assam|https://radio.wavespb.com/live/9260e7a38d76ffda/9260e7a38d76ffda.m3u8
t_radio|Air|Akashvani Bhagalpur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-bhagalpur.webp|Bihar|https://air.pc.cdn.bitgravity.com/air/live/pbaudio292/playlist.m3u8
t_radio|Air|Akashvani Darbhanga|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-darbhanga.webp|Bihar|https://air.pc.cdn.bitgravity.com/air/live/pbaudio160/playlist.m3u8
t_radio|Air|Akashvani Patna|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-patna.webp|Bihar|https://air.pc.cdn.bitgravity.com/air/live/pbaudio087/playlist.m3u8
t_radio|Air|FM Rainbow Patna|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/fm-rainbow-patna.webp|Bihar|https://air.pc.cdn.bitgravity.com/air/live/pbaudio252/playlist.m3u8
t_radio|Air|VBS Patna|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/vbs-patna.webp|Bihar|https://air.pc.cdn.bitgravity.com/air/live/pbaudio251/playlist.m3u8
t_radio|Air|Akashvani Purnia Bihar|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-purnia-bihar.webp|Bihar|https://air.pc.cdn.bitgravity.com/air/live/pbaudio147/playlist.m3u8
t_radio|Air|Akashvani Sasaram|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-sasaram.webp|Bihar|https://radio.wavespb.com/live/cd626d48acead509/cd626d48acead509.m3u8
t_radio|Air|Akashvani Chandigarh|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-chandigarh.webp|Chandigarh|https://radio.wavespb.com/live/db4a912ff7882d9d/db4a912ff7882d9d.m3u8
t_radio|Air|Akashvani Ambikapur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-ambikapur.webp|Chhatisgarh|https://air.pc.cdn.bitgravity.com/air/live/pbaudio086/playlist.m3u8
t_radio|Air|Akashvani Bilaspur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-bilaspur.webp|Chhatisgarh|https://radio.wavespb.com/live/10dd6162d75fb6a4/10dd6162d75fb6a4.m3u8
t_radio|Air|Akashvani Jagdalpur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-jagdalpur.webp|Chhatisgarh|https://air.pc.cdn.bitgravity.com/air/live/pbaudio201/playlist.m3u8
t_radio|Air|Akashvani Raigarh|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-raigarh.webp|Chhatisgarh|https://air.pc.cdn.bitgravity.com/air/live/pbaudio196/playlist.m3u8
t_radio|Air|VBS Raipur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/vbs-raipur.webp|Chhatisgarh|https://air.pc.cdn.bitgravity.com/air/live/pbaudio279/playlist.m3u8
t_radio|Air|Akashvani Saraipali|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-saraipali.webp|Chhatisgarh|https://radio.wavespb.com/live/5ed52a2deec8534e/5ed52a2deec8534e.m3u8
t_radio|Air|Akashvani Daman|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-daman.webp|Daman And Diu|https://radio.wavespb.com/live/c124a58382e75a46/c124a58382e75a46.m3u8
t_radio|Air|Akashvani Aaradhana|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-aaradhana.webp|Delhi|https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio003/hlspbaudio003_Auto.m3u8
t_radio|Air|FM Gold Delhi|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/fm-gold-delhi.webp|Delhi|https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio005/hlspbaudio005_Auto.m3u8
t_radio|Air|FM Rainbow Delhi|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/fm-rainbow-delhi.webp|Delhi|https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio004/hlspbaudio004_Auto.m3u8
t_radio|Air|Akashvani Delhi Indraprastha|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-delhi-indraprastha.webp|Delhi|https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio006/hlspbaudio006_Auto.m3u8
t_radio|Air|VBS Delhi|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/vbs-delhi.webp|Delhi|https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio238/hlspbaudio238_Auto.m3u8
t_radio|Air|Akashvani Mahadei Panaji|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-mahadei-panaji.webp|Goa|https://air.pc.cdn.bitgravity.com/air/live/pbaudio049/playlist.m3u8
t_radio|Air|VBS Panaji|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/vbs-panaji.webp|Goa|https://air.pc.cdn.bitgravity.com/air/live/pbaudio280/playlist.m3u8
t_radio|Air|FM Rainbow Goa|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/fm-rainbow-goa.webp|Goa|https://radio.wavespb.com/live/39dd51a3e97b19b1/39dd51a3e97b19b1.m3u8
t_radio|Air|Akashvani Gujarati|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-gujarati.webp|Gujarat|https://radio.wavespb.com/live/8a1bb2ca9d2a6741/8a1bb2ca9d2a6741.m3u8
t_radio|Air|VBS Ahmedabad|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/vbs-ahmedabad.webp|Gujarat|https://radio.wavespb.com/live/983903b6acb669f3/983903b6acb669f3.m3u8
t_radio|Air|Akashvani Ahwa|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-ahwa.webp|Gujarat|https://radio.wavespb.com/live/0b169b8c30f2f151/0b169b8c30f2f151.m3u8
t_radio|Air|Akashvani Bhuj|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-bhuj.webp|Gujarat|https://air.pc.cdn.bitgravity.com/air/live/pbaudio195/playlist.m3u8
